scenario_id,seed,client_count,partition,policy_profile,method,round,client_id,train_samples,evaluation_samples,valid_update,approved,accuracy,macro_f1,demographic_parity_gap,equal_opportunity_gap,equalized_odds_gap,subgroup_accuracy_gap,undefined_metrics,runtime_ms
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,1,5,488,122,True,False,0.9836065573770492,0.49586776859504134,,,,,"comparison_groups,subgroup_accuracy_gap",0.7147080032154918
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,1,6,4403,1101,True,False,0.9309718437783833,0.49492974069245255,0.01282051282051282,,,0.9743589743589743,"equal_opportunity_gap,equalized_odds_gap",1.8066670163534582
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,1,7,562,141,True,False,0.7304964539007093,0.538103448275862,0.03786057692307693,0.08436724565756823,,0.7199519230769231,"equalized_odds_gap,false_positive_rate_gap",0.7367500220425427
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,1,8,128,33,True,False,0.9393939393939394,0.7338709677419355,,,,,"comparison_groups,subgroup_accuracy_gap",0.6069590162951499
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,1,9,3750,938,True,False,0.976545842217484,0.49406688241639696,0.0,,,0.02460850111856827,"equal_opportunity_gap,equalized_odds_gap",1.5881659928709269
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,2,0,186,47,True,False,0.7021276595744681,0.6572916666666666,,,,,"comparison_groups,subgroup_accuracy_gap",0.6914999976288527
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,2,1,6493,1624,True,False,0.9981527093596059,0.49953775038520803,0.0,,,0.002581755593803803,"equal_opportunity_gap,equalized_odds_gap",2.218457986600697
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,2,2,1092,274,True,False,0.7627737226277372,0.6631678486997636,0.2202079590614623,0.006756756756756799,0.1071895424836602,0.4362240731667484,,0.8912080083973706
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,2,3,2830,708,False,False,,,,,,,,0.02808301360346377
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,2,4,573,144,True,False,0.8541666666666666,0.853821240392517,0.6512544059713872,0.4411764705882353,0.4411764705882353,0.008086253369272156,,0.7292910013347864
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,2,5,488,122,True,False,0.9836065573770492,0.49586776859504134,,,,,"comparison_groups,subgroup_accuracy_gap",0.7029169937595725
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,2,6,4403,1101,True,False,0.9309718437783833,0.49492974069245255,0.01282051282051282,,,0.9743589743589743,"equal_opportunity_gap,equalized_odds_gap",1.7103749851230532
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,2,7,562,141,True,False,0.7304964539007093,0.538103448275862,0.03786057692307693,0.08436724565756823,,0.7199519230769231,"equalized_odds_gap,false_positive_rate_gap",0.7238329853862524
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,2,8,128,33,True,False,0.9393939393939394,0.7338709677419355,,,,,"comparison_groups,subgroup_accuracy_gap",0.6002919981256127
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,2,9,3750,938,True,False,0.976545842217484,0.49406688241639696,0.0,,,0.02460850111856827,"equal_opportunity_gap,equalized_odds_gap",1.4990420022513717
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,3,0,186,47,True,False,0.7021276595744681,0.6572916666666666,,,,,"comparison_groups,subgroup_accuracy_gap",0.691374996677041
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,3,1,6493,1624,True,False,0.9981527093596059,0.49953775038520803,0.0,,,0.002581755593803803,"equal_opportunity_gap,equalized_odds_gap",2.2349589853547513
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,3,2,1092,274,True,False,0.7627737226277372,0.6631678486997636,0.2202079590614623,0.006756756756756799,0.1071895424836602,0.4362240731667484,,0.9017080010380596
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,3,3,2830,708,False,False,,,,,,,,0.028040987672284245
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,3,4,573,144,True,False,0.8541666666666666,0.853821240392517,0.6512544059713872,0.4411764705882353,0.4411764705882353,0.008086253369272156,,0.7262500002980232
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,3,5,488,122,True,False,0.9836065573770492,0.49586776859504134,,,,,"comparison_groups,subgroup_accuracy_gap",0.6996669981162995
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,3,6,4403,1101,True,False,0.9309718437783833,0.49492974069245255,0.01282051282051282,,,0.9743589743589743,"equal_opportunity_gap,equalized_odds_gap",1.6875829896889627
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,3,7,562,141,True,False,0.7304964539007093,0.538103448275862,0.03786057692307693,0.08436724565756823,,0.7199519230769231,"equalized_odds_gap,false_positive_rate_gap",0.7200410182122141
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,3,8,128,33,True,False,0.9393939393939394,0.7338709677419355,,,,,"comparison_groups,subgroup_accuracy_gap",0.5992079968564212
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,3,9,3750,938,True,False,0.976545842217484,0.49406688241639696,0.0,,,0.02460850111856827,"equal_opportunity_gap,equalized_odds_gap",1.5100000018719584
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,4,0,186,47,True,False,0.7021276595744681,0.6572916666666666,,,,,"comparison_groups,subgroup_accuracy_gap",0.6781659903936088
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,4,1,6493,1624,True,False,0.9981527093596059,0.49953775038520803,0.0,,,0.002581755593803803,"equal_opportunity_gap,equalized_odds_gap",2.242042013676837
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,4,2,1092,274,True,False,0.7627737226277372,0.6631678486997636,0.2202079590614623,0.006756756756756799,0.1071895424836602,0.4362240731667484,,0.8832500025164336
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,4,3,2830,708,False,False,,,,,,,,0.02824998227879405
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,4,4,573,144,True,False,0.8541666666666666,0.853821240392517,0.6512544059713872,0.4411764705882353,0.4411764705882353,0.008086253369272156,,0.7259999983943999
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,4,5,488,122,True,False,0.9836065573770492,0.49586776859504134,,,,,"comparison_groups,subgroup_accuracy_gap",0.6978330202400684
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,4,6,4403,1101,True,False,0.9309718437783833,0.49492974069245255,0.01282051282051282,,,0.9743589743589743,"equal_opportunity_gap,equalized_odds_gap",1.6734169912524521
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,4,7,562,141,True,False,0.7304964539007093,0.538103448275862,0.03786057692307693,0.08436724565756823,,0.7199519230769231,"equalized_odds_gap,false_positive_rate_gap",0.7283749873749912
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,4,8,128,33,True,False,0.9393939393939394,0.7338709677419355,,,,,"comparison_groups,subgroup_accuracy_gap",0.5974590021651238
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,4,9,3750,938,True,False,0.976545842217484,0.49406688241639696,0.0,,,0.02460850111856827,"equal_opportunity_gap,equalized_odds_gap",1.530667010229081
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,5,0,186,47,True,False,0.7021276595744681,0.6572916666666666,,,,,"comparison_groups,subgroup_accuracy_gap",0.6777499802410603
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,5,1,6493,1624,True,False,0.9981527093596059,0.49953775038520803,0.0,,,0.002581755593803803,"equal_opportunity_gap,equalized_odds_gap",2.2269590117502958
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,5,2,1092,274,True,False,0.7627737226277372,0.6631678486997636,0.2202079590614623,0.006756756756756799,0.1071895424836602,0.4362240731667484,,0.8919579850044101
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,5,3,2830,708,False,False,,,,,,,,0.028499984182417393
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,5,4,573,144,True,False,0.8541666666666666,0.853821240392517,0.6512544059713872,0.4411764705882353,0.4411764705882353,0.008086253369272156,,0.7335409754887223
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,5,5,488,122,True,False,0.9836065573770492,0.49586776859504134,,,,,"comparison_groups,subgroup_accuracy_gap",0.6990410038270056
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,5,6,4403,1101,True,False,0.9309718437783833,0.49492974069245255,0.01282051282051282,,,0.9743589743589743,"equal_opportunity_gap,equalized_odds_gap",1.70266701024957
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,5,7,562,141,True,False,0.7304964539007093,0.538103448275862,0.03786057692307693,0.08436724565756823,,0.7199519230769231,"equalized_odds_gap,false_positive_rate_gap",0.7162919791880995
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,5,8,128,33,True,False,0.9393939393939394,0.7338709677419355,,,,,"comparison_groups,subgroup_accuracy_gap",0.595791992964223
threshold_sensitivity,7002,10,joint_dirichlet_0.3,strict,B3,5,9,3750,938,True,False,0.976545842217484,0.49406688241639696,0.0,,,0.02460850111856827,"equal_opportunity_gap,equalized_odds_gap",1.526667008874938
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,1,0,1566,392,True,True,0.7729591836734694,0.539875763290822,0.06191797718162195,0.0,0.058498023715415015,0.7573851372186247,,1.2278749782126397
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,1,1,299,75,True,True,0.84,0.45652173913043476,0.0,0.0,,0.19354838709677424,"equalized_odds_gap,false_positive_rate_gap",0.7450410048477352
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,1,2,2475,619,True,True,0.7415185783521809,0.7082596912925652,0.14424771828117045,0.05101102941176472,0.14891146589259796,0.13737318343844251,,1.3212500198278576
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,1,3,787,197,True,False,0.8121827411167513,0.7728221910550102,0.452,0.17884615384615388,0.17884615384615388,0.33877777777777784,,0.8264170028269291
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,1,4,560,141,True,True,0.8865248226950354,0.5252525252525253,0.007751937984496124,,,0.12403100775193798,"equal_opportunity_gap,equalized_odds_gap",0.737666996428743
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,1,5,6974,1744,True,True,0.9913990825688074,0.49784048373164413,0.0,0.0,0.0,0.003012183272292468,,2.514041989343241
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,1,6,3704,927,True,True,0.9352750809061489,0.49938796082949305,0.002188183807439825,0.017241379310344827,0.017241379310344827,0.09038882343039889,,1.655208005104214
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,1,7,256,64,True,False,0.921875,0.4796747967479675,,,,,"comparison_groups,subgroup_accuracy_gap",0.6627919792663306
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,1,8,632,158,True,True,0.9113924050632911,0.5391666666666667,0.043478260869565216,,,0.6086956521739131,"equal_opportunity_gap,equalized_odds_gap",0.7509999850299209
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,1,9,3253,814,True,True,0.7641277641277642,0.7614652014652015,0.23309705561613964,0.14312977099236646,0.14312977099236646,0.08860414394765537,,1.471666997531429
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,2,0,1566,392,True,False,0.8724489795918368,0.8197203826342899,0.6413197656490903,0.0482758620689655,0.2553359683794466,0.09682392846130128,,1.060166017850861
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,2,1,299,75,True,True,0.88,0.6666666666666667,0.048387096774193505,0.0,,0.14516129032258063,"equalized_odds_gap,false_positive_rate_gap",0.6669579888693988
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,2,2,2475,619,True,True,0.6672051696284329,0.663721808476972,0.09651768576912528,0.041084558823529405,0.07024673439767778,0.15016256022562569,,1.2915419938508421
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,2,3,787,197,True,True,0.7309644670050761,0.6270138963312256,0.2121111111111111,0.11346153846153845,0.11346153846153845,0.6266666666666667,,0.7873339927755296
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,2,4,560,141,True,True,0.8865248226950354,0.5252525252525253,0.007751937984496124,,,0.12403100775193798,"equal_opportunity_gap,equalized_odds_gap",0.7144999981392175
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,2,5,6974,1744,True,True,0.9913990825688074,0.49784048373164413,0.0,0.0,0.0,0.003012183272292468,,2.309332980075851
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,2,6,3704,927,True,True,0.9352750809061489,0.5144902234636872,0.00437636761487965,0.034482758620689655,0.034482758620689655,0.09038882343039889,,1.5424580196850002
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,2,7,256,64,True,False,0.921875,0.4796747967479675,,,,,"comparison_groups,subgroup_accuracy_gap",0.6377919926308095
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,2,8,632,158,True,True,0.9113924050632911,0.5391666666666667,0.043478260869565216,,,0.6086956521739131,"equal_opportunity_gap,equalized_odds_gap",0.747041980503127
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,2,9,3253,814,True,True,0.6732186732186732,0.6548054051641127,0.2173754998182479,0.20547073791348602,0.20547073791348602,0.19047619047619047,,1.4456670032814145
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,3,0,1566,392,True,False,0.7423469387755102,0.7131825063931208,0.4858464384828862,0.28620689655172415,0.28620689655172415,0.14770274437249464,,1.0819169983733445
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,3,1,299,75,True,True,0.76,0.642478813559322,0.04962779156327546,0.12769230769230766,,0.08188585607940446,"equalized_odds_gap,false_positive_rate_gap",0.7120000082068145
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,3,2,2475,619,True,True,0.5880452342487884,0.5593346677945377,0.036389987856947,0.05758272058823527,0.06415094339622641,0.27433506992048257,,1.2493329995777458
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,3,3,787,197,True,True,0.6954314720812182,0.5537601932950771,0.13677777777777778,0.08076923076923076,0.08076923076923076,0.702,,0.7914590241853148
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,3,4,560,141,True,True,0.8865248226950354,0.5252525252525253,0.007751937984496124,,,0.12403100775193798,"equal_opportunity_gap,equalized_odds_gap",0.7320840086322278
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,3,5,6974,1744,True,True,0.9913990825688074,0.49784048373164413,0.0,0.0,0.0,0.003012183272292468,,2.3526249860879034
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,3,6,3704,927,True,True,0.9352750809061489,0.5144902234636872,0.00437636761487965,0.034482758620689655,0.034482758620689655,0.09038882343039889,,1.5454999811481684
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,3,7,256,64,True,False,0.921875,0.4796747967479675,,,,,"comparison_groups,subgroup_accuracy_gap",0.6312500045169145
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,3,8,632,158,True,True,0.9050632911392406,0.4750830564784053,0.0,,,0.6521739130434783,"equal_opportunity_gap,equalized_odds_gap",0.7375830027740449
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,3,9,3253,814,True,True,0.6302211302211302,0.581792454601471,0.178117048346056,0.30025445292620867,0.30025445292620867,0.23500545256270444,,1.4050829922780395
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,4,0,1566,392,True,False,0.6454081632653061,0.6326692958506084,0.43182238667900097,0.4413793103448276,0.4413793103448276,0.35454825778600063,,1.055165979778394
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,4,1,299,75,True,True,0.6533333333333333,0.592391304347826,0.1761786600496278,0.09230769230769231,,0.04714640198511166,"equalized_odds_gap,false_positive_rate_gap",0.6613750010728836
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,4,2,2475,619,True,True,0.5541195476575121,0.5015637764033143,0.0219358376748012,0.057950367647058826,0.057950367647058826,0.3310157076266207,,1.2509160151239485
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,4,3,787,197,True,True,0.6700507614213198,0.4949315662840689,0.08922222222222223,0.0173076923076923,0.0173076923076923,0.7495555555555555,,0.7884169754106551
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,4,4,560,141,True,True,0.8865248226950354,0.5252525252525253,0.007751937984496124,,,0.12403100775193798,"equal_opportunity_gap,equalized_odds_gap",0.7195830112323165
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,4,5,6974,1744,True,True,0.9913990825688074,0.49784048373164413,0.0,0.0,0.0,0.003012183272292468,,2.3127079766709358
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,4,6,3704,927,True,True,0.9352750809061489,0.5144902234636872,0.00437636761487965,0.034482758620689655,0.034482758620689655,0.09038882343039889,,1.5627909742761403
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,4,7,256,64,True,False,0.921875,0.4796747967479675,,,,,"comparison_groups,subgroup_accuracy_gap",0.6333749915938824
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,4,8,632,158,True,True,0.9050632911392406,0.4750830564784053,0.0,,,0.6521739130434783,"equal_opportunity_gap,equalized_odds_gap",0.7411659753415734
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,4,9,3253,814,True,True,0.5995085995085995,0.5315695079929955,0.1361323155216285,0.22646310432569974,0.22646310432569974,0.2668120683387859,,1.424249989213422
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,5,0,1566,392,True,False,0.5816326530612245,0.5776639075022993,0.35454825778600063,0.5448275862068965,0.5448275862068965,0.45118717237126116,,1.0365829803049564
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,5,1,299,75,True,True,0.6533333333333333,0.61,0.24069478908188585,0.13230769230769224,,0.04714640198511166,"equalized_odds_gap,false_positive_rate_gap",0.6622920045629144
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,5,2,2475,619,True,False,0.5266558966074314,0.4596334730676296,0.0181949939284735,0.038556985294117635,0.038556985294117635,0.3347565513729484,,1.3026669912505895
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,5,3,787,197,True,True,0.6700507614213198,0.4949315662840689,0.08922222222222223,0.0173076923076923,0.0173076923076923,0.7495555555555555,,0.784374977229163
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,5,4,560,141,True,True,0.8865248226950354,0.5252525252525253,0.007751937984496124,,,0.12403100775193798,"equal_opportunity_gap,equalized_odds_gap",0.7276250107679516
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,5,5,6974,1744,True,True,0.9919724770642202,0.560483870967742,0.0006353240152477764,0.07142857142857142,0.07142857142857142,0.0023768592570446723,,2.328582981135696
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,5,6,3704,927,True,True,0.9352750809061489,0.5144902234636872,0.00437636761487965,0.034482758620689655,0.034482758620689655,0.09038882343039889,,1.5302500105462968
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,5,7,256,64,True,False,0.921875,0.4796747967479675,,,,,"comparison_groups,subgroup_accuracy_gap",0.6275420018937439
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,5,8,632,158,True,True,0.9050632911392406,0.4750830564784053,0.0,,,0.6521739130434783,"equal_opportunity_gap,equalized_odds_gap",0.7348750077653676
threshold_sensitivity,7003,10,joint_dirichlet_0.3,lenient,B3,5,9,3253,814,True,True,0.5896805896805897,0.51014392481604,0.11323155216284987,0.19338422391857507,0.19338422391857507,0.27699018538713194,,1.4304590004030615
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,1,0,1566,392,True,True,0.7729591836734694,0.539875763290822,0.06191797718162195,0.0,0.058498023715415015,0.7573851372186247,,1.167416019598022
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,1,1,299,75,True,True,0.84,0.45652173913043476,0.0,0.0,,0.19354838709677424,"equalized_odds_gap,false_positive_rate_gap",0.691332999849692
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,1,2,2475,619,True,True,0.7415185783521809,0.7082596912925652,0.14424771828117045,0.05101102941176472,0.14891146589259796,0.13737318343844251,,1.2994169956073165
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,1,3,787,197,True,False,0.8121827411167513,0.7728221910550102,0.452,0.17884615384615388,0.17884615384615388,0.33877777777777784,,0.8105410088319331
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,1,4,560,141,True,True,0.8865248226950354,0.5252525252525253,0.007751937984496124,,,0.12403100775193798,"equal_opportunity_gap,equalized_odds_gap",0.735542009351775
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,1,5,6974,1744,True,True,0.9913990825688074,0.49784048373164413,0.0,0.0,0.0,0.003012183272292468,,2.458832983393222
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,1,6,3704,927,True,True,0.9352750809061489,0.49938796082949305,0.002188183807439825,0.017241379310344827,0.017241379310344827,0.09038882343039889,,1.6474169970024377
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,1,7,256,64,True,False,0.921875,0.4796747967479675,,,,,"comparison_groups,subgroup_accuracy_gap",0.6446669867727906
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,1,8,632,158,True,True,0.9113924050632911,0.5391666666666667,0.043478260869565216,,,0.6086956521739131,"equal_opportunity_gap,equalized_odds_gap",0.7505420071538538
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,1,9,3253,814,True,True,0.7641277641277642,0.7614652014652015,0.23309705561613964,0.14312977099236646,0.14312977099236646,0.08860414394765537,,1.4570839994121343
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,2,0,1566,392,True,False,0.8724489795918368,0.8197203826342899,0.6413197656490903,0.0482758620689655,0.2553359683794466,0.09682392846130128,,1.089874975150451
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,2,1,299,75,True,True,0.88,0.6666666666666667,0.048387096774193505,0.0,,0.14516129032258063,"equalized_odds_gap,false_positive_rate_gap",0.7069999992381781
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,2,2,2475,619,True,True,0.6672051696284329,0.663721808476972,0.09651768576912528,0.041084558823529405,0.07024673439767778,0.15016256022562569,,1.259665994439274
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,2,3,787,197,True,True,0.7309644670050761,0.6270138963312256,0.2121111111111111,0.11346153846153845,0.11346153846153845,0.6266666666666667,,0.8740409975871444
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,2,4,560,141,True,True,0.8865248226950354,0.5252525252525253,0.007751937984496124,,,0.12403100775193798,"equal_opportunity_gap,equalized_odds_gap",0.7312910165637732
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,2,5,6974,1744,True,True,0.9913990825688074,0.49784048373164413,0.0,0.0,0.0,0.003012183272292468,,2.294874982908368
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,2,6,3704,927,True,True,0.9352750809061489,0.5144902234636872,0.00437636761487965,0.034482758620689655,0.034482758620689655,0.09038882343039889,,1.5775420179124922
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,2,7,256,64,True,False,0.921875,0.4796747967479675,,,,,"comparison_groups,subgroup_accuracy_gap",0.6380419945344329
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,2,8,632,158,True,True,0.9113924050632911,0.5391666666666667,0.043478260869565216,,,0.6086956521739131,"equal_opportunity_gap,equalized_odds_gap",0.7477910257875919
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,2,9,3253,814,True,True,0.6732186732186732,0.6548054051641127,0.2173754998182479,0.20547073791348602,0.20547073791348602,0.19047619047619047,,1.4296250010374933
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,3,0,1566,392,True,False,0.7423469387755102,0.7131825063931208,0.4858464384828862,0.28620689655172415,0.28620689655172415,0.14770274437249464,,1.0263749863952398
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,3,1,299,75,True,True,0.76,0.642478813559322,0.04962779156327546,0.12769230769230766,,0.08188585607940446,"equalized_odds_gap,false_positive_rate_gap",0.6639589846599847
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,3,2,2475,619,True,False,0.5880452342487884,0.5593346677945377,0.036389987856947,0.05758272058823527,0.06415094339622641,0.27433506992048257,,1.28674998995848
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,3,3,787,197,True,True,0.6954314720812182,0.5537601932950771,0.13677777777777778,0.08076923076923076,0.08076923076923076,0.702,,0.7922910153865814
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,3,4,560,141,True,True,0.8865248226950354,0.5252525252525253,0.007751937984496124,,,0.12403100775193798,"equal_opportunity_gap,equalized_odds_gap",0.7325419865082949
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,3,5,6974,1744,True,True,0.9913990825688074,0.49784048373164413,0.0,0.0,0.0,0.003012183272292468,,2.33670900342986
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,3,6,3704,927,True,True,0.9352750809061489,0.5144902234636872,0.00437636761487965,0.034482758620689655,0.034482758620689655,0.09038882343039889,,1.549875014461577
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,3,7,256,64,True,False,0.921875,0.4796747967479675,,,,,"comparison_groups,subgroup_accuracy_gap",0.6335829966701567
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,3,8,632,158,True,True,0.9050632911392406,0.4750830564784053,0.0,,,0.6521739130434783,"equal_opportunity_gap,equalized_odds_gap",0.7440419867634773
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,3,9,3253,814,True,True,0.6302211302211302,0.581792454601471,0.178117048346056,0.30025445292620867,0.30025445292620867,0.23500545256270444,,1.4103330031502992
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,4,0,1566,392,True,False,0.6122448979591837,0.6041666666666667,0.40672217082947887,0.49310344827586206,0.49310344827586206,0.41640456367560896,,1.0759159922599792
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,4,1,299,75,True,True,0.6666666666666666,0.6126833298905185,0.1923076923076923,0.09230769230769231,,0.03101736972704716,"equalized_odds_gap,false_positive_rate_gap",0.6598749896511436
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,4,2,2475,619,True,False,0.5234248788368336,0.4545212853349106,0.022033765521563706,0.030744485294117635,0.030744485294117635,0.3309177797798582,,1.2449999921955168
threshold_sensitivity,7003,10,joint_dirichlet_0.3,submitted,B3,4,3,787,197,True,True,0.6700507614213198,0.4949315662840689,0.08922222222222223,0.0173076923076923,0.0173076923076923,0.7495555555555555,,0.7808750087860972
